"","demonimador","numerador","Frequência","Qtd_0_Denom","Qtd_1_Denom","D0N0","D0N1","D1N0","D1N1"
"4026","Livrar_perda_sens","D34","NaN","100","0","98","2","0","0"
"4027","D1","D34","0","135","1","132","3","1","0"
"4028","D15","D34","0.142857142857143","129","7","127","2","6","1"
"4029","D16","D34","0.05","116","20","114","2","19","1"
"4030","D17","D34","0","131","5","128","3","5","0"
"4031","D18","D34","0","120","16","117","3","16","0"
"4032","D19","D34","0","129","7","126","3","7","0"
"4033","D2","D34","0.25","128","8","127","1","6","2"
"4034","D20","D34","0","128","8","125","3","8","0"
"4035","D21","D34","0","129","7","126","3","7","0"
"4036","D22","D34","0","134","2","131","3","2","0"
"4037","D23","D34","0","134","2","131","3","2","0"
"4038","D24","D34","0.0384615384615385","110","26","108","2","25","1"
"4039","D25","D34","0","132","4","129","3","4","0"
"4040","D26","D34","0","134","2","131","3","2","0"
"4041","D27","D34","0","131","5","128","3","5","0"
"4042","D28","D34","0","130","6","127","3","6","0"
"4043","D29","D34","0.0238095238095238","94","42","92","2","41","1"
"4044","D3","D34","0","134","2","131","3","2","0"
"4045","D30","D34","0","74","62","71","3","62","0"
"4046","D31","D34","0.0588235294117647","119","17","117","2","16","1"
"4047","D32","D34","0","99","37","96","3","37","0"
"4048","D33","D34","0","124","12","121","3","12","0"
"4049","D34","D34","1","133","3","133","0","0","3"
"4050","D35","D34","0.5","134","2","132","2","1","1"
"4051","D36","D34","0","128","8","125","3","8","0"
"4052","D37","D34","0.0454545454545455","114","22","112","2","21","1"
"4053","D38","D34","0","133","3","130","3","3","0"
"4054","D39","D34","0","121","15","118","3","15","0"
"4055","D4","D34","0.25","132","4","130","2","3","1"
"4056","D40","D34","0","131","5","128","3","5","0"
"4057","D41","D34","0","129","7","126","3","7","0"
"4058","D42","D34","0","133","3","130","3","3","0"
"4059","D43","D34","0.333333333333333","133","3","131","2","2","1"
"4060","D44","D34","0","98","38","95","3","38","0"
"4061","D45","D34","0","124","12","121","3","12","0"
"4062","D46","D34","0","98","38","95","3","38","0"
"4063","D47","D34","0","124","12","121","3","12","0"
"4064","D48","D34","0","110","26","107","3","26","0"
"4065","D49","D34","0","123","13","120","3","13","0"
"4066","D5","D34","0.666666666666667","133","3","132","1","1","2"
"4067","D50","D34","1","134","2","133","1","0","2"
"4068","D51","D34","1","135","1","133","2","0","1"
"4069","D52","D34","0.5","134","2","132","2","1","1"
"4070","D53","D34","0.5","134","2","132","2","1","1"
"4071","D9","D34","1","135","1","133","2","0","1"
"4072","RMDQ1_v1","D34","0.0232558139534884","73","43","72","1","42","1"
"4073","RMDQ2_v1","D34","0.0212765957446809","69","47","68","1","46","1"
"4074","RMDQ3_v1","D34","0.0277777777777778","82","36","81","1","35","1"
"4075","RMDQ4_v1","D34","0","92","26","90","2","26","0"
"4076","RMDQ5_v1","D34","0.0303030303030303","85","33","84","1","32","1"
"4077","RMDQ6_v1","D34","0.0344827586206897","89","29","88","1","28","1"
"4078","RMDQ7_v1","D34","0.05","97","20","96","1","19","1"
"4079","RMDQ8_v1","D34","0","113","4","111","2","4","0"
"4080","RMDQ9_v1","D34","0.0555555555555556","99","18","98","1","17","1"
"4081","RMDQ10_v1","D34","0.0454545454545455","95","22","94","1","21","1"
"4082","RMDQ11_v1","D34","0.0434782608695652","94","23","93","1","22","1"
"4083","RMDQ12_v1","D34","0.0454545454545455","95","22","94","1","21","1"
"4084","RMDQ13_v1","D34","0.0454545454545455","95","22","94","1","21","1"
"4085","RMDQ14_v1","D34","0.04","92","25","91","1","24","1"
"4086","RMDQ15_v1","D34","0.0666666666666667","102","15","101","1","14","1"
"4087","RMDQ16_v1","D34","0.0526315789473684","98","19","97","1","18","1"
"4088","RMDQ17_v1","D34","0.0454545454545455","95","22","94","1","21","1"
"4089","RMDQ18_v1","D34","0.05","97","20","96","1","19","1"
"4090","RMDQ19_v1","D34","0.0625","101","16","100","1","15","1"
"4091","RMDQ20_v1","D34","0.0476190476190476","96","21","95","1","20","1"
"4092","RMDQ21_v1","D34","0.0416666666666667","93","24","92","1","23","1"
"4093","RMDQ22_v1","D34","0.05","97","20","96","1","19","1"
"4094","RMDQ23_v1","D34","0.0526315789473684","98","19","97","1","18","1"
"4095","RMDQ24_v1","D34","0.0526315789473684","98","19","97","1","18","1"
"4096","Fuma","D35","0.0434782608695652","82","46","82","0","44","2"
"4097","Cirurgia_coluna","D35","0.0363636363636364","63","55","63","0","53","2"
"4098","Aposentado","D35","0.032258064516129","101","31","100","1","30","1"
"4099","Desempregado","D35","0.08","105","25","105","0","23","2"
"4100","Licenca_Medica","D35","0.0555555555555556","114","18","113","1","17","1"
"4101","Aposentado_Invalidez","D35","0","123","8","121","2","8","0"
"4102","Analg.e9.sicos","D35","0.0227272727272727","42","88","42","0","86","2"
"4103","OutraDoenca","D35","0.02","80","50","79","1","49","1"
"4104","Dor_costas","D35","0.021978021978022","37","91","37","0","89","2"
"4105","Dor_pernas","D35","0.0181818181818182","72","55","71","1","54","1"
"4106","Retornar_trabalho","D35","0","99","20","97","2","20","0"
"4107","Masc","D35","0.0227272727272727","48","88","48","0","86","2"
"4108","Fem","D35","0","88","48","86","2","48","0"
"4109","Casado_Amasiado","D35","0","81","55","79","2","55","0"
"4110","Solteiro","D35","0.0338983050847458","77","59","77","0","57","2"
"4111","Separado_Divorciado","D35","0","129","7","127","2","7","0"
"4112","X4","D35","0","133","3","131","2","3","0"
"4113","X5","D35","0","134","2","132","2","2","0"
"4114","X6","D35","0","126","10","124","2","10","0"
"4115","Livrar_costas","D35","0.0116279069767442","14","86","14","0","85","1"
"4116","Livrar_perna","D35","0","86","14","85","1","14","0"
"4117","Livrar_perda_sens","D35","NaN","100","0","99","1","0","0"
"4118","D1","D35","0","135","1","133","2","1","0"
"4119","D15","D35","0.142857142857143","129","7","128","1","6","1"
"4120","D16","D35","0.05","116","20","115","1","19","1"
"4121","D17","D35","0","131","5","129","2","5","0"
"4122","D18","D35","0.0625","120","16","119","1","15","1"
"4123","D19","D35","0","129","7","127","2","7","0"
"4124","D2","D35","0.125","128","8","127","1","7","1"
"4125","D20","D35","0","128","8","126","2","8","0"
"4126","D21","D35","0","129","7","127","2","7","0"
"4127","D22","D35","0","134","2","132","2","2","0"
"4128","D23","D35","0","134","2","132","2","2","0"
"4129","D24","D35","0","110","26","108","2","26","0"
"4130","D25","D35","0","132","4","130","2","4","0"
"4131","D26","D35","0","134","2","132","2","2","0"
"4132","D27","D35","0","131","5","129","2","5","0"
"4133","D28","D35","0","130","6","128","2","6","0"
"4134","D29","D35","0","94","42","92","2","42","0"
"4135","D3","D35","0","134","2","132","2","2","0"
"4136","D30","D35","0","74","62","72","2","62","0"
"4137","D31","D35","0","119","17","117","2","17","0"
"4138","D32","D35","0","99","37","97","2","37","0"
"4139","D33","D35","0","124","12","122","2","12","0"
"4140","D34","D35","0.333333333333333","133","3","132","1","2","1"
"4141","D35","D35","1","134","2","134","0","0","2"
"4142","D36","D35","0","128","8","126","2","8","0"
"4143","D37","D35","0.0454545454545455","114","22","113","1","21","1"
"4144","D38","D35","0","133","3","131","2","3","0"
"4145","D39","D35","0","121","15","119","2","15","0"
"4146","D4","D35","0.5","132","4","132","0","2","2"
"4147","D40","D35","0","131","5","129","2","5","0"
"4148","D41","D35","0","129","7","127","2","7","0"
"4149","D42","D35","0","133","3","131","2","3","0"
"4150","D43","D35","0","133","3","131","2","3","0"
"4151","D44","D35","0","98","38","96","2","38","0"
"4152","D45","D35","0","124","12","122","2","12","0"
"4153","D46","D35","0","98","38","96","2","38","0"
"4154","D47","D35","0","124","12","122","2","12","0"
"4155","D48","D35","0","110","26","108","2","26","0"
"4156","D49","D35","0","123","13","121","2","13","0"
"4157","D5","D35","0.333333333333333","133","3","132","1","2","1"
"4158","D50","D35","0","134","2","132","2","2","0"
"4159","D51","D35","1","135","1","134","1","0","1"
"4160","D52","D35","0","134","2","132","2","2","0"
"4161","D53","D35","0","134","2","132","2","2","0"
"4162","D9","D35","1","135","1","134","1","0","1"
"4163","RMDQ1_v1","D35","0.0232558139534884","73","43","73","0","42","1"
"4164","RMDQ2_v1","D35","0.0212765957446809","69","47","69","0","46","1"
"4165","RMDQ3_v1","D35","0.0277777777777778","82","36","82","0","35","1"
"4166","RMDQ4_v1","D35","0","92","26","91","1","26","0"
"4167","RMDQ5_v1","D35","0.0303030303030303","85","33","85","0","32","1"
"4168","RMDQ6_v1","D35","0.0344827586206897","89","29","89","0","28","1"
"4169","RMDQ7_v1","D35","0.05","97","20","97","0","19","1"
"4170","RMDQ8_v1","D35","0","113","4","112","1","4","0"
"4171","RMDQ9_v1","D35","0.0555555555555556","99","18","99","0","17","1"
"4172","RMDQ10_v1","D35","0.0454545454545455","95","22","95","0","21","1"
"4173","RMDQ11_v1","D35","0.0434782608695652","94","23","94","0","22","1"
"4174","RMDQ12_v1","D35","0.0454545454545455","95","22","95","0","21","1"
"4175","RMDQ13_v1","D35","0.0454545454545455","95","22","95","0","21","1"
"4176","RMDQ14_v1","D35","0.04","92","25","92","0","24","1"
"4177","RMDQ15_v1","D35","0.0666666666666667","102","15","102","0","14","1"
"4178","RMDQ16_v1","D35","0.0526315789473684","98","19","98","0","18","1"
"4179","RMDQ17_v1","D35","0.0454545454545455","95","22","95","0","21","1"
"4180","RMDQ18_v1","D35","0.05","97","20","97","0","19","1"
"4181","RMDQ19_v1","D35","0.0625","101","16","101","0","15","1"
"4182","RMDQ20_v1","D35","0.0476190476190476","96","21","96","0","20","1"
"4183","RMDQ21_v1","D35","0.0416666666666667","93","24","93","0","23","1"
"4184","RMDQ22_v1","D35","0.05","97","20","97","0","19","1"
"4185","RMDQ23_v1","D35","0.0526315789473684","98","19","98","0","18","1"
"4186","RMDQ24_v1","D35","0.0526315789473684","98","19","98","0","18","1"
"4187","Fuma","D36","0.0869565217391304","82","46","80","2","42","4"
"4188","Cirurgia_coluna","D36","0.109090909090909","63","55","63","0","49","6"
"4189","Aposentado","D36","0.0645161290322581","101","31","96","5","29","2"
"4190","Desempregado","D36","0.08","105","25","100","5","23","2"
"4191","Licenca_Medica","D36","0.166666666666667","114","18","110","4","15","3"
"4192","Aposentado_Invalidez","D36","0","123","8","116","7","8","0"
"4193","Analg.e9.sicos","D36","0.0340909090909091","42","88","37","5","85","3"
"4194","OutraDoenca","D36","0.06","80","50","75","5","47","3"
"4195","Dor_costas","D36","0.043956043956044","37","91","33","4","87","4"
"4196","Dor_pernas","D36","0.0909090909090909","72","55","69","3","50","5"
"4197","Retornar_trabalho","D36","0","99","20","91","8","20","0"
"4198","Masc","D36","0.0568181818181818","48","88","45","3","83","5"
"4199","Fem","D36","0.0625","88","48","83","5","45","3"
"4200","Casado_Amasiado","D36","0.0727272727272727","81","55","77","4","51","4"
"4201","Solteiro","D36","0.0508474576271186","77","59","72","5","56","3"
"4202","Separado_Divorciado","D36","0","129","7","121","8","7","0"
"4203","X4","D36","0.333333333333333","133","3","126","7","2","1"
"4204","X5","D36","0","134","2","126","8","2","0"
"4205","X6","D36","0","126","10","118","8","10","0"
"4206","Livrar_costas","D36","0.0465116279069767","14","86","11","3","82","4"
"4207","Livrar_perna","D36","0.214285714285714","86","14","82","4","11","3"
"4208","Livrar_perda_sens","D36","NaN","100","0","93","7","0","0"
"4209","D1","D36","0","135","1","127","8","1","0"
"4210","D15","D36","0.714285714285714","129","7","126","3","2","5"
"4211","D16","D36","0.05","116","20","109","7","19","1"
"4212","D17","D36","0.4","131","5","125","6","3","2"
"4213","D18","D36","0.125","120","16","114","6","14","2"
"4214","D19","D36","0","129","7","121","8","7","0"
"4215","D2","D36","0","128","8","120","8","8","0"
"4216","D20","D36","0","128","8","120","8","8","0"
"4217","D21","D36","0","129","7","121","8","7","0"
"4218","D22","D36","0","134","2","126","8","2","0"
"4219","D23","D36","0","134","2","126","8","2","0"
"4220","D24","D36","0","110","26","102","8","26","0"
"4221","D25","D36","0","132","4","124","8","4","0"
"4222","D26","D36","0","134","2","126","8","2","0"
"4223","D27","D36","0","131","5","123","8","5","0"
"4224","D28","D36","0","130","6","122","8","6","0"
"4225","D29","D36","0.0952380952380952","94","42","90","4","38","4"
"4226","D3","D36","0","134","2","126","8","2","0"
"4227","D30","D36","0.032258064516129","74","62","68","6","60","2"
"4228","D31","D36","0.176470588235294","119","17","114","5","14","3"
"4229","D32","D36","0.027027027027027","99","37","92","7","36","1"
"4230","D33","D36","0.166666666666667","124","12","118","6","10","2"
"4231","D34","D36","0","133","3","125","8","3","0"
"4232","D35","D36","0","134","2","126","8","2","0"
"4233","D36","D36","1","128","8","128","0","0","8"
"4234","D37","D36","0.227272727272727","114","22","111","3","17","5"
"4235","D38","D36","1","133","3","128","5","0","3"
"4236","D39","D36","0.133333333333333","121","15","115","6","13","2"
"4237","D4","D36","0","132","4","124","8","4","0"
"4238","D40","D36","1","131","5","128","3","0","5"
"4239","D41","D36","0.571428571428571","129","7","125","4","3","4"
"4240","D42","D36","0","133","3","125","8","3","0"
"4241","D43","D36","0","133","3","125","8","3","0"
"4242","D44","D36","0.0789473684210526","98","38","93","5","35","3"
"4243","D45","D36","0.166666666666667","124","12","118","6","10","2"
"4244","D46","D36","0.0789473684210526","98","38","93","5","35","3"
"4245","D47","D36","0.25","124","12","119","5","9","3"
"4246","D48","D36","0.0384615384615385","110","26","103","7","25","1"
"4247","D49","D36","0.153846153846154","123","13","117","6","11","2"
"4248","D5","D36","0","133","3","125","8","3","0"
"4249","D50","D36","0","134","2","126","8","2","0"
"4250","D51","D36","0","135","1","127","8","1","0"
"4251","D52","D36","0","134","2","126","8","2","0"
"4252","D53","D36","0","134","2","126","8","2","0"
"4253","D9","D36","0","135","1","127","8","1","0"
"4254","RMDQ1_v1","D36","0.0465116279069767","73","43","68","5","41","2"
"4255","RMDQ2_v1","D36","0.0425531914893617","69","47","64","5","45","2"
"4256","RMDQ3_v1","D36","0.0277777777777778","82","36","76","6","35","1"
"4257","RMDQ4_v1","D36","0.0384615384615385","92","26","86","6","25","1"
"4258","RMDQ5_v1","D36","0.0303030303030303","85","33","79","6","32","1"
"4259","RMDQ6_v1","D36","0","89","29","82","7","29","0"
"4260","RMDQ7_v1","D36","0","97","20","90","7","20","0"
"4261","RMDQ8_v1","D36","0","113","4","106","7","4","0"
"4262","RMDQ9_v1","D36","0","99","18","92","7","18","0"
"4263","RMDQ10_v1","D36","0","95","22","88","7","22","0"
"4264","RMDQ11_v1","D36","0","94","23","87","7","23","0"
"4265","RMDQ12_v1","D36","0","95","22","88","7","22","0"
"4266","RMDQ13_v1","D36","0","95","22","88","7","22","0"
"4267","RMDQ14_v1","D36","0.04","92","25","86","6","24","1"
"4268","RMDQ15_v1","D36","0","102","15","95","7","15","0"
"4269","RMDQ16_v1","D36","0","98","19","91","7","19","0"
"4270","RMDQ17_v1","D36","0","95","22","88","7","22","0"
"4271","RMDQ18_v1","D36","0","97","20","90","7","20","0"
"4272","RMDQ19_v1","D36","0","101","16","94","7","16","0"
"4273","RMDQ20_v1","D36","0","96","21","89","7","21","0"
"4274","RMDQ21_v1","D36","0","93","24","86","7","24","0"
"4275","RMDQ22_v1","D36","0","97","20","90","7","20","0"
"4276","RMDQ23_v1","D36","0","98","19","91","7","19","0"
"4277","RMDQ24_v1","D36","0","98","19","91","7","19","0"
"4278","Fuma","D37","0.173913043478261","82","46","70","12","38","8"
"4279","Cirurgia_coluna","D37","0.181818181818182","63","55","54","9","45","10"
"4280","Aposentado","D37","0.290322580645161","101","31","88","13","22","9"
"4281","Desempregado","D37","0.12","105","25","86","19","22","3"
"4282","Licenca_Medica","D37","0.333333333333333","114","18","98","16","12","6"
"4283","Aposentado_Invalidez","D37","0.25","123","8","103","20","6","2"
"4284","Analg.e9.sicos","D37","0.204545454545455","42","88","38","4","70","18"
"4285","OutraDoenca","D37","0.16","80","50","66","14","42","8"
"4286","Dor_costas","D37","0.208791208791209","37","91","34","3","72","19"
"4287","Dor_pernas","D37","0.345454545454545","72","55","69","3","36","19"
"4288","Retornar_trabalho","D37","0.35","99","20","86","13","13","7"
"4289","Masc","D37","0.193181818181818","48","88","43","5","71","17"
"4290","Fem","D37","0.104166666666667","88","48","71","17","43","5"
