"","demonimador","numerador","Frequência","Qtd_0_Denom","Qtd_1_Denom","D0N0","D0N1","D1N0","D1N1"
"8048","RMDQ2_v1","RMDQ13_v1","0.355555555555556","129","90","115","14","58","32"
"8049","RMDQ3_v1","RMDQ13_v1","0.481012658227848","141","79","133","8","41","38"
"8050","RMDQ4_v1","RMDQ13_v1","0.314814814814815","166","54","137","29","37","17"
"8051","RMDQ5_v1","RMDQ13_v1","0.5","148","72","138","10","36","36"
"8052","RMDQ6_v1","RMDQ13_v1","0.660714285714286","164","56","155","9","19","37"
"8053","RMDQ7_v1","RMDQ13_v1","0.846153846153846","181","39","168","13","6","33"
"8054","RMDQ8_v1","RMDQ13_v1","0.875","212","8","173","39","1","7"
"8055","RMDQ9_v1","RMDQ13_v1","0.970588235294118","186","34","173","13","1","33"
"8056","RMDQ10_v1","RMDQ13_v1","0.825","180","40","167","13","7","33"
"8057","RMDQ11_v1","RMDQ13_v1","0.785714285714286","178","42","165","13","9","33"
"8058","RMDQ12_v1","RMDQ13_v1","0.840909090909091","176","44","167","9","7","37"
"8059","RMDQ13_v1","RMDQ13_v1","1","174","46","174","0","0","46"
"8060","RMDQ14_v1","RMDQ13_v1","0.653061224489796","171","49","157","14","17","32"
"8061","RMDQ15_v1","RMDQ13_v1","0.870967741935484","189","31","170","19","4","27"
"8062","RMDQ16_v1","RMDQ13_v1","0.945945945945946","183","37","172","11","2","35"
"8063","RMDQ17_v1","RMDQ13_v1","0.693877551020408","171","49","159","12","15","34"
"8064","RMDQ18_v1","RMDQ13_v1","0.861111111111111","184","36","169","15","5","31"
"8065","RMDQ19_v1","RMDQ13_v1","0.96875","188","32","173","15","1","31"
"8066","RMDQ20_v1","RMDQ13_v1","0.868421052631579","182","38","169","13","5","33"
"8067","RMDQ21_v1","RMDQ13_v1","0.6875","172","48","159","13","15","33"
"8068","RMDQ22_v1","RMDQ13_v1","0.842105263157895","182","38","168","14","6","32"
"8069","RMDQ23_v1","RMDQ13_v1","0.864864864864865","183","37","169","14","5","32"
"8070","RMDQ24_v1","RMDQ13_v1","0.942857142857143","185","35","172","13","2","33"
"8071","DN4_1a_v1","RMDQ13_v1","0.17","109","100","83","26","83","17"
"8072","DN4_1b_v1","RMDQ13_v1","0.127659574468085","161","47","124","37","41","6"
"8073","DN4_1c_v1","RMDQ13_v1","0.1","152","60","115","37","54","6"
"8074","DN4_2a_v1","RMDQ13_v1","0.160714285714286","156","56","122","34","47","9"
"8075","DN4_2b_v1","RMDQ13_v1","0.241935483870968","150","62","122","28","47","15"
"8076","DN4_2c_v1","RMDQ13_v1","0.23728813559322","150","59","121","29","45","14"
"8077","DN4_2d_v1","RMDQ13_v1","0.272727272727273","201","11","161","40","8","3"
"8078","DN4_3a_v1","RMDQ13_v1","0.571428571428571","205","7","166","39","3","4"
"8079","DN4_3b_v1","RMDQ13_v1","0.571428571428571","205","7","166","39","3","4"
"8080","DN4_4_v1","RMDQ13_v1","0.666666666666667","206","6","167","39","2","4"
"8081","Fuma","RMDQ14_v1","0.305555555555556","147","36","116","31","25","11"
"8082","Cirurgia_coluna","RMDQ14_v1","0.235294117647059","127","68","101","26","52","16"
"8083","Aposentado","RMDQ14_v1","0.272727272727273","150","33","118","32","24","9"
"8084","Desempregado","RMDQ14_v1","0.346153846153846","153","26","121","32","17","9"
"8085","Licenca_Medica","RMDQ14_v1","0.210526315789474","162","19","125","37","15","4"
"8086","Aposentado_Invalidez","RMDQ14_v1","0.375","171","8","133","38","5","3"
"8087","Analg.e9.sicos","RMDQ14_v1","0.276595744680851","57","141","51","6","102","39"
"8088","OutraDoenca","RMDQ14_v1","0.24","114","75","89","25","57","18"
"8089","Dor_costas","RMDQ14_v1","0.284552845528455","67","123","59","8","88","35"
"8090","Dor_pernas","RMDQ14_v1","0.230769230769231","123","65","96","27","50","15"
"8091","Retornar_trabalho","RMDQ14_v1","0.315789473684211","168","19","130","38","13","6"
"8092","Masc","RMDQ14_v1","0.214765100671141","71","149","54","17","117","32"
"8093","Fem","RMDQ14_v1","0.23943661971831","149","71","117","32","54","17"
"8094","Casado_Amasiado","RMDQ14_v1","0.271604938271605","101","81","83","18","59","22"
"8095","Solteiro","RMDQ14_v1","0.186666666666667","107","75","81","26","61","14"
"8096","Separado_Divorciado","RMDQ14_v1","0","175","7","135","40","7","0"
"8097","X4","RMDQ14_v1","0","179","3","139","40","3","0"
"8098","X5","RMDQ14_v1","0.5","178","4","140","38","2","2"
"8099","X6","RMDQ14_v1","0.166666666666667","170","12","132","38","10","2"
"8100","Livrar_costas","RMDQ14_v1","0.271028037383178","16","107","13","3","78","29"
"8101","Livrar_perna","RMDQ14_v1","0.142857142857143","109","14","79","30","12","2"
"8102","Livrar_perda_sens","RMDQ14_v1","0.5","121","2","90","31","1","1"
"8103","D1","RMDQ14_v1","0","116","1","91","25","1","0"
"8104","D15","RMDQ14_v1","0.142857142857143","110","7","86","24","6","1"
"8105","D16","RMDQ14_v1","0.2","97","20","76","21","16","4"
"8106","D17","RMDQ14_v1","0","112","5","87","25","5","0"
"8107","D18","RMDQ14_v1","0.384615384615385","104","13","84","20","8","5"
"8108","D19","RMDQ14_v1","0.333333333333333","111","6","88","23","4","2"
"8109","D2","RMDQ14_v1","0.375","109","8","87","22","5","3"
"8110","D20","RMDQ14_v1","0.285714285714286","110","7","87","23","5","2"
"8111","D21","RMDQ14_v1","0.285714285714286","110","7","87","23","5","2"
"8112","D22","RMDQ14_v1","1","116","1","92","24","0","1"
"8113","D23","RMDQ14_v1","0.5","115","2","91","24","1","1"
"8114","D24","RMDQ14_v1","0.125","93","24","71","22","21","3"
"8115","D25","RMDQ14_v1","0.333333333333333","114","3","90","24","2","1"
"8116","D26","RMDQ14_v1","0.5","115","2","91","24","1","1"
"8117","D27","RMDQ14_v1","0.75","113","4","91","22","1","3"
"8118","D28","RMDQ14_v1","0.6","112","5","90","22","2","3"
"8119","D29","RMDQ14_v1","0.238095238095238","75","42","60","15","32","10"
"8120","D3","RMDQ14_v1","0.5","115","2","91","24","1","1"
"8121","D30","RMDQ14_v1","0.278688524590164","56","61","48","8","44","17"
"8122","D31","RMDQ14_v1","0.176470588235294","100","17","78","22","14","3"
"8123","D32","RMDQ14_v1","0.243243243243243","80","37","64","16","28","9"
"8124","D33","RMDQ14_v1","0.0833333333333333","105","12","81","24","11","1"
"8125","D34","RMDQ14_v1","0.5","115","2","91","24","1","1"
"8126","D35","RMDQ14_v1","1","116","1","92","24","0","1"
"8127","D36","RMDQ14_v1","0.142857142857143","110","7","86","24","6","1"
"8128","D37","RMDQ14_v1","0.19047619047619","96","21","75","21","17","4"
"8129","D38","RMDQ14_v1","0","114","3","89","25","3","0"
"8130","D39","RMDQ14_v1","0.142857142857143","103","14","80","23","12","2"
"8131","D4","RMDQ14_v1","0.666666666666667","114","3","91","23","1","2"
"8132","D40","RMDQ14_v1","0","112","5","87","25","5","0"
"8133","D41","RMDQ14_v1","0","110","7","85","25","7","0"
"8134","D42","RMDQ14_v1","1","115","2","92","23","0","2"
"8135","D43","RMDQ14_v1","1","115","2","92","23","0","2"
"8136","D44","RMDQ14_v1","0.216216216216216","80","37","63","17","29","8"
"8137","D45","RMDQ14_v1","0.0833333333333333","105","12","81","24","11","1"
"8138","D46","RMDQ14_v1","0.189189189189189","80","37","62","18","30","7"
"8139","D47","RMDQ14_v1","0.166666666666667","105","12","82","23","10","2"
"8140","D48","RMDQ14_v1","0.115384615384615","91","26","69","22","23","3"
"8141","D49","RMDQ14_v1","0.0769230769230769","104","13","80","24","12","1"
"8142","D5","RMDQ14_v1","0.333333333333333","114","3","90","24","2","1"
"8143","D50","RMDQ14_v1","0","116","1","91","25","1","0"
"8144","D51","RMDQ14_v1","1","116","1","92","24","0","1"
"8145","D52","RMDQ14_v1","1","116","1","92","24","0","1"
"8146","D53","RMDQ14_v1","1","116","1","92","24","0","1"
"8147","D9","RMDQ14_v1","1","116","1","92","24","0","1"
"8148","RMDQ1_v1","RMDQ14_v1","0.482352941176471","134","85","126","8","44","41"
"8149","RMDQ2_v1","RMDQ14_v1","0.5","129","90","125","4","45","45"
"8150","RMDQ3_v1","RMDQ14_v1","0.468354430379747","141","79","129","12","42","37"
"8151","RMDQ4_v1","RMDQ14_v1","0.333333333333333","166","54","135","31","36","18"
"8152","RMDQ5_v1","RMDQ14_v1","0.513888888888889","148","72","136","12","35","37"
"8153","RMDQ6_v1","RMDQ14_v1","0.607142857142857","164","56","149","15","22","34"
"8154","RMDQ7_v1","RMDQ14_v1","0.897435897435897","181","39","167","14","4","35"
"8155","RMDQ8_v1","RMDQ14_v1","0.875","212","8","170","42","1","7"
"8156","RMDQ9_v1","RMDQ14_v1","0.941176470588235","186","34","169","17","2","32"
"8157","RMDQ10_v1","RMDQ14_v1","0.9","180","40","167","13","4","36"
"8158","RMDQ11_v1","RMDQ14_v1","0.857142857142857","178","42","165","13","6","36"
"8159","RMDQ12_v1","RMDQ14_v1","0.840909090909091","176","44","164","12","7","37"
"8160","RMDQ13_v1","RMDQ14_v1","0.695652173913043","174","46","157","17","14","32"
"8161","RMDQ14_v1","RMDQ14_v1","1","171","49","171","0","0","49"
"8162","RMDQ15_v1","RMDQ14_v1","0.935483870967742","189","31","169","20","2","29"
"8163","RMDQ16_v1","RMDQ14_v1","0.864864864864865","183","37","166","17","5","32"
"8164","RMDQ17_v1","RMDQ14_v1","0.673469387755102","171","49","155","16","16","33"
"8165","RMDQ18_v1","RMDQ14_v1","0.972222222222222","184","36","170","14","1","35"
"8166","RMDQ19_v1","RMDQ14_v1","0.9375","188","32","169","19","2","30"
"8167","RMDQ20_v1","RMDQ14_v1","0.894736842105263","182","38","167","15","4","34"
"8168","RMDQ21_v1","RMDQ14_v1","0.75","172","48","159","13","12","36"
"8169","RMDQ22_v1","RMDQ14_v1","0.868421052631579","182","38","166","16","5","33"
"8170","RMDQ23_v1","RMDQ14_v1","0.891891891891892","183","37","167","16","4","33"
"8171","RMDQ24_v1","RMDQ14_v1","0.971428571428571","185","35","170","15","1","34"
"8172","DN4_1a_v1","RMDQ14_v1","0.21","109","100","88","21","79","21"
"8173","DN4_1b_v1","RMDQ14_v1","0.170212765957447","161","47","127","34","39","8"
"8174","DN4_1c_v1","RMDQ14_v1","0.116666666666667","152","60","117","35","53","7"
"8175","DN4_2a_v1","RMDQ14_v1","0.107142857142857","156","56","120","36","50","6"
"8176","DN4_2b_v1","RMDQ14_v1","0.225806451612903","150","62","122","28","48","14"
"8177","DN4_2c_v1","RMDQ14_v1","0.271186440677966","150","59","124","26","43","16"
"8178","DN4_2d_v1","RMDQ14_v1","0.181818181818182","201","11","161","40","9","2"
"8179","DN4_3a_v1","RMDQ14_v1","0.571428571428571","205","7","167","38","3","4"
"8180","DN4_3b_v1","RMDQ14_v1","0.571428571428571","205","7","167","38","3","4"
"8181","DN4_4_v1","RMDQ14_v1","0.666666666666667","206","6","168","38","2","4"
"8182","Fuma","RMDQ15_v1","0.166666666666667","147","36","128","19","30","6"
"8183","Cirurgia_coluna","RMDQ15_v1","0.147058823529412","127","68","111","16","58","10"
"8184","Aposentado","RMDQ15_v1","0.0909090909090909","150","33","129","21","30","3"
"8185","Desempregado","RMDQ15_v1","0.153846153846154","153","26","133","20","22","4"
"8186","Licenca_Medica","RMDQ15_v1","0.157894736842105","162","19","141","21","16","3"
"8187","Aposentado_Invalidez","RMDQ15_v1","0.375","171","8","149","22","5","3"
"8188","Analg.e9.sicos","RMDQ15_v1","0.170212765957447","57","141","54","3","117","24"
"8189","OutraDoenca","RMDQ15_v1","0.16","114","75","100","14","63","12"
"8190","Dor_costas","RMDQ15_v1","0.170731707317073","67","123","62","5","102","21"
"8191","Dor_pernas","RMDQ15_v1","0.169230769230769","123","65","109","14","54","11"
"8192","Retornar_trabalho","RMDQ15_v1","0.105263157894737","168","19","143","25","17","2"
"8193","Masc","RMDQ15_v1","0.154362416107383","71","149","63","8","126","23"
"8194","Fem","RMDQ15_v1","0.112676056338028","149","71","126","23","63","8"
"8195","Casado_Amasiado","RMDQ15_v1","0.160493827160494","101","81","90","11","68","13"
"8196","Solteiro","RMDQ15_v1","0.106666666666667","107","75","91","16","67","8"
"8197","Separado_Divorciado","RMDQ15_v1","0","175","7","151","24","7","0"
"8198","X4","RMDQ15_v1","0","179","3","155","24","3","0"
"8199","X5","RMDQ15_v1","0.25","178","4","155","23","3","1"
"8200","X6","RMDQ15_v1","0.166666666666667","170","12","148","22","10","2"
"8201","Livrar_costas","RMDQ15_v1","0.14018691588785","16","107","13","3","92","15"
"8202","Livrar_perna","RMDQ15_v1","0.142857142857143","109","14","93","16","12","2"
"8203","Livrar_perda_sens","RMDQ15_v1","0.5","121","2","104","17","1","1"
"8204","D1","RMDQ15_v1","0","116","1","101","15","1","0"
"8205","D15","RMDQ15_v1","0.142857142857143","110","7","96","14","6","1"
"8206","D16","RMDQ15_v1","0.2","97","20","86","11","16","4"
"8207","D17","RMDQ15_v1","0","112","5","97","15","5","0"
"8208","D18","RMDQ15_v1","0.153846153846154","104","13","91","13","11","2"
"8209","D19","RMDQ15_v1","0.166666666666667","111","6","97","14","5","1"
"8210","D2","RMDQ15_v1","0.25","109","8","96","13","6","2"
"8211","D20","RMDQ15_v1","0","110","7","95","15","7","0"
"8212","D21","RMDQ15_v1","0","110","7","95","15","7","0"
"8213","D22","RMDQ15_v1","0","116","1","101","15","1","0"
"8214","D23","RMDQ15_v1","0","115","2","100","15","2","0"
"8215","D24","RMDQ15_v1","0.0416666666666667","93","24","79","14","23","1"
"8216","D25","RMDQ15_v1","0","114","3","99","15","3","0"
"8217","D26","RMDQ15_v1","0","115","2","100","15","2","0"
"8218","D27","RMDQ15_v1","0.25","113","4","99","14","3","1"
"8219","D28","RMDQ15_v1","0","112","5","97","15","5","0"
"8220","D29","RMDQ15_v1","0.142857142857143","75","42","66","9","36","6"
"8221","D3","RMDQ15_v1","0.5","115","2","101","14","1","1"
"8222","D30","RMDQ15_v1","0.163934426229508","56","61","51","5","51","10"
"8223","D31","RMDQ15_v1","0.0588235294117647","100","17","86","14","16","1"
"8224","D32","RMDQ15_v1","0.189189189189189","80","37","72","8","30","7"
"8225","D33","RMDQ15_v1","0.0833333333333333","105","12","91","14","11","1"
"8226","D34","RMDQ15_v1","0.5","115","2","101","14","1","1"
"8227","D35","RMDQ15_v1","1","116","1","102","14","0","1"
"8228","D36","RMDQ15_v1","0","110","7","95","15","7","0"
"8229","D37","RMDQ15_v1","0.19047619047619","96","21","85","11","17","4"
"8230","D38","RMDQ15_v1","0","114","3","99","15","3","0"
"8231","D39","RMDQ15_v1","0.142857142857143","103","14","90","13","12","2"
"8232","D4","RMDQ15_v1","0.666666666666667","114","3","101","13","1","2"
"8233","D40","RMDQ15_v1","0","112","5","97","15","5","0"
"8234","D41","RMDQ15_v1","0","110","7","95","15","7","0"
"8235","D42","RMDQ15_v1","0","115","2","100","15","2","0"
"8236","D43","RMDQ15_v1","0","115","2","100","15","2","0"
"8237","D44","RMDQ15_v1","0.162162162162162","80","37","71","9","31","6"
"8238","D45","RMDQ15_v1","0.0833333333333333","105","12","91","14","11","1"
"8239","D46","RMDQ15_v1","0.162162162162162","80","37","71","9","31","6"
"8240","D47","RMDQ15_v1","0.166666666666667","105","12","92","13","10","2"
"8241","D48","RMDQ15_v1","0.115384615384615","91","26","79","12","23","3"
"8242","D49","RMDQ15_v1","0.0769230769230769","104","13","90","14","12","1"
"8243","D5","RMDQ15_v1","0.333333333333333","114","3","100","14","2","1"
"8244","D50","RMDQ15_v1","0","116","1","101","15","1","0"
"8245","D51","RMDQ15_v1","1","116","1","102","14","0","1"
"8246","D52","RMDQ15_v1","0","116","1","101","15","1","0"
"8247","D53","RMDQ15_v1","0","116","1","101","15","1","0"
"8248","D9","RMDQ15_v1","1","116","1","102","14","0","1"
"8249","RMDQ1_v1","RMDQ15_v1","0.341176470588235","134","85","132","2","56","29"
"8250","RMDQ2_v1","RMDQ15_v1","0.322222222222222","129","90","127","2","61","29"
"8251","RMDQ3_v1","RMDQ15_v1","0.341772151898734","141","79","137","4","52","27"
"8252","RMDQ4_v1","RMDQ15_v1","0.0925925925925926","166","54","140","26","49","5"
"8253","RMDQ5_v1","RMDQ15_v1","0.375","148","72","144","4","45","27"
"8254","RMDQ6_v1","RMDQ15_v1","0.482142857142857","164","56","160","4","29","27"
"8255","RMDQ7_v1","RMDQ15_v1","0.692307692307692","181","39","177","4","12","27"
"8256","RMDQ8_v1","RMDQ15_v1","0.5","212","8","185","27","4","4"
"8257","RMDQ9_v1","RMDQ15_v1","0.794117647058823","186","34","182","4","7","27"
"8258","RMDQ10_v1","RMDQ15_v1","0.675","180","40","176","4","13","27"
"8259","RMDQ11_v1","RMDQ15_v1","0.642857142857143","178","42","174","4","15","27"
"8260","RMDQ12_v1","RMDQ15_v1","0.659090909090909","176","44","174","2","15","29"
"8261","RMDQ13_v1","RMDQ15_v1","0.58695652173913","174","46","170","4","19","27"
"8262","RMDQ14_v1","RMDQ15_v1","0.591836734693878","171","49","169","2","20","29"
"8263","RMDQ15_v1","RMDQ15_v1","1","189","31","189","0","0","31"
"8264","RMDQ16_v1","RMDQ15_v1","0.72972972972973","183","37","179","4","10","27"
"8265","RMDQ17_v1","RMDQ15_v1","0.551020408163265","171","49","167","4","22","27"
"8266","RMDQ18_v1","RMDQ15_v1","0.75","184","36","180","4","9","27"
"8267","RMDQ19_v1","RMDQ15_v1","0.84375","188","32","184","4","5","27"
"8268","RMDQ20_v1","RMDQ15_v1","0.710526315789474","182","38","178","4","11","27"
"8269","RMDQ21_v1","RMDQ15_v1","0.5625","172","48","168","4","21","27"
"8270","RMDQ22_v1","RMDQ15_v1","0.710526315789474","182","38","178","4","11","27"
"8271","RMDQ23_v1","RMDQ15_v1","0.72972972972973","183","37","179","4","10","27"
"8272","RMDQ24_v1","RMDQ15_v1","0.771428571428571","185","35","181","4","8","27"
"8273","DN4_1a_v1","RMDQ15_v1","0.14","109","100","93","16","86","14"
"8274","DN4_1b_v1","RMDQ15_v1","0.0638297872340425","161","47","134","27","44","3"
"8275","DN4_1c_v1","RMDQ15_v1","0.1","152","60","128","24","54","6"
"8276","DN4_2a_v1","RMDQ15_v1","0.107142857142857","156","56","132","24","50","6"
"8277","DN4_2b_v1","RMDQ15_v1","0.17741935483871","150","62","131","19","51","11"
"8278","DN4_2c_v1","RMDQ15_v1","0.169491525423729","150","59","130","20","49","10"
"8279","DN4_2d_v1","RMDQ15_v1","0.181818181818182","201","11","173","28","9","2"
"8280","DN4_3a_v1","RMDQ15_v1","0.571428571428571","205","7","179","26","3","4"
"8281","DN4_3b_v1","RMDQ15_v1","0.571428571428571","205","7","179","26","3","4"
"8282","DN4_4_v1","RMDQ15_v1","0.666666666666667","206","6","180","26","2","4"
"8283","Fuma","RMDQ16_v1","0.277777777777778","147","36","125","22","26","10"
"8284","Cirurgia_coluna","RMDQ16_v1","0.220588235294118","127","68","111","16","53","15"
"8285","Aposentado","RMDQ16_v1","0.242424242424242","150","33","128","22","25","8"
"8286","Desempregado","RMDQ16_v1","0.192307692307692","153","26","128","25","21","5"
"8287","Licenca_Medica","RMDQ16_v1","0.157894736842105","162","19","135","27","16","3"
"8288","Aposentado_Invalidez","RMDQ16_v1","0.375","171","8","143","28","5","3"
"8289","Analg.e9.sicos","RMDQ16_v1","0.205673758865248","57","141","52","5","112","29"
"8290","OutraDoenca","RMDQ16_v1","0.226666666666667","114","75","98","16","58","17"
"8291","Dor_costas","RMDQ16_v1","0.219512195121951","67","123","62","5","96","27"
"8292","Dor_pernas","RMDQ16_v1","0.184615384615385","123","65","103","20","53","12"
"8293","Retornar_trabalho","RMDQ16_v1","0.210526315789474","168","19","143","25","15","4"
"8294","Masc","RMDQ16_v1","0.167785234899329","71","149","59","12","124","25"
"8295","Fem","RMDQ16_v1","0.169014084507042","149","71","124","25","59","12"
"8296","Casado_Amasiado","RMDQ16_v1","0.197530864197531","101","81","86","15","65","16"
"8297","Solteiro","RMDQ16_v1","0.133333333333333","107","75","86","21","65","10"
"8298","Separado_Divorciado","RMDQ16_v1","0.142857142857143","175","7","145","30","6","1"
"8299","X4","RMDQ16_v1","0","179","3","148","31","3","0"
